emitter,txpower,rssi,timestamp,lat_emit,lng_emit,lat_sensor,lng_sensor,plot_timestamp,rc,color,width,sensor
21,5,-70.29681978798587,2021-04-23 23:01:24.100000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-23 23:00:00+00:00,0.0014870536719811876,"[255.0, 91.62509548421984, 0.0]",10.570635049419106,27
21,5,-70.46579804560261,2021-04-23 23:16:24.576000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-23 23:15:00+00:00,0.0038944106173680595,"[255.0, 96.8750869529837, 0.0]",10.684984504324984,27
21,5,-67.7568493150685,2021-04-23 23:31:24.249000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-23 23:30:00+00:00,-0.034698758901158734,"[255.0, 31.25019359343541, 0.0]",8.85180895219496,27
21,5,-69.44444444444444,2021-04-23 23:46:24.607000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-23 23:45:00+00:00,-0.010656353014132328,"[255.0, 73.25012534354633, 0.0]",9.993823231828715,27
21,5,-70.70169491525424,2021-04-24 00:01:24.043000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 00:00:00+00:00,0.007255126815773185,"[255.0, 102.1250784217475, 0.0]",10.844618523749226,27
21,5,-67.17993079584775,2021-04-24 00:16:24.545000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 00:15:00+00:00,-0.04291785657536002,"[255.0, 18.125214921525746, 0.0]",8.461401812670399,27
21,5,-69.73010380622837,2021-04-24 00:31:24.082000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 00:30:00+00:00,-0.006586693057257607,"[255.0, 78.50011681231018, 0.0]",10.187132079780264,27
21,5,-69.13028169014085,2021-04-24 00:46:29.340000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 00:45:00+00:00,-0.015132087935426081,"[255.0, 65.37513814040052, 0.0]",9.781225823067262,27
21,5,-72.54458598726113,2021-04-24 01:01:24.656000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 01:00:00+00:00,0.033509963883921905,"[255.0, 146.7500059062404, 0.0]",12.09172328448629,27
21,5,-69.79470198675497,2021-04-24 01:16:24.866000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 01:15:00+00:00,-0.005666391944301514,"[255.0, 81.12511254669211, 0.0]",10.230846382645678,27
21,5,-75.70739549839229,2021-04-24 01:31:24.131000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 01:30:00+00:00,0.07856908303300479,"[255.0, 222.87488220331645, 0.0]",14.232031444067728,27
21,5,-68.97560975609755,2021-04-24 01:46:24.390000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 01:45:00+00:00,-0.017335629147929667,"[255.0, 60.125146671636664, 0.0]",9.67655761547334,27
21,5,-71.10763888888889,2021-04-24 02:01:23.838000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 02:00:00+00:00,0.013038427331179181,"[255.0, 112.62506135927529, 0.0]",11.119325298231011,27
21,5,-70.4261744966443,2021-04-24 02:16:24.259000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 02:15:00+00:00,0.003329911804733651,"[255.0, 96.8750869529837, 0.0]",10.65817081072485,27
21,5,-68.57565789473684,2021-04-24 02:31:24.762000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 02:30:00+00:00,-0.02303356274510823,"[255.0, 52.250159468490864, 0.0]",9.40590576960736,27
21,5,-70.4948805460751,2021-04-24 02:46:23.870000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 02:45:00+00:00,0.004308735871333239,"[255.0, 96.8750869529837, 0.0]",10.70466495388833,27
21,5,-70.21594684385383,2021-04-24 03:01:24.422000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 03:00:00+00:00,0.0003348933497240892,"[255.0, 91.62509548421984, 0.0]",10.515907434111893,27
21,5,-68.23958333333333,2021-04-24 03:16:24.748000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 03:15:00+00:00,-0.027821465289337176,"[255.0, 44.375172265345064, 0.0]",9.178480398756484,27
21,5,-69.39115646258504,2021-04-24 03:31:24.051000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 03:30:00+00:00,-0.01141552283304376,"[255.0, 70.62512960916439, 0.0]",9.95776266543042,27
21,5,-68.03412969283276,2021-04-24 03:46:24.330000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 03:45:00+00:00,-0.03074847054663985,"[255.0, 39.1251807965812, 0.0]",9.039447649034607,27
21,5,-66.91519434628975,2021-04-24 04:01:24.875000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 04:00:00+00:00,-0.046689437248099576,"[255.0, 12.875223452761846, 0.0]",8.28225173071527,27
21,5,-68.80067567567568,2021-04-24 04:16:24.118000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 04:15:00+00:00,-0.019827836011866138,"[255.0, 57.50015093725472, 0.0]",9.558177789436359,27
21,5,-69.05755395683452,2021-04-24 04:31:24.620000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 04:30:00+00:00,-0.0161682071164767,"[255.0, 62.75014240601859, 0.0]",9.732010161967356,27
21,5,-67.57597173144876,2021-04-24 04:46:23.869000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 04:45:00+00:00,-0.037275640171762,"[255.0, 28.625197859053475, 0.0]",8.729407091841304,27
21,5,-66.30555555555556,2021-04-24 05:01:24.227000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 05:00:00+00:00,-0.055374685857893506,"[252.1250415170415, 0.0, 0.0]",7.869702421750059,27
21,5,-66.12635379061372,2021-04-24 05:16:25.516000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 05:15:00+00:00,-0.0579276924963971,"[246.8746710492797, 0.0, 0.0]",7.748434606421138,27
21,5,-66.37152777777777,2021-04-24 05:31:23.902000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 05:30:00+00:00,-0.05443480939325704,"[254.7502267509224, 0.0, 0.0]",7.914346553820291,27
21,5,-66.55902777777777,2021-04-24 05:46:25.084000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 05:45:00+00:00,-0.051763581546395196,"[255.0, 2.3752405152341574, 0.0]",8.041229876546229,27
21,5,-66.70945945945945,2021-04-24 06:01:24.322000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 06:00:00+00:00,-0.04962044929488393,"[255.0, 7.62523198399802, 0.0]",8.143028658493014,27
21,5,-66.21602787456446,2021-04-24 06:16:24.530000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 06:15:00+00:00,-0.056650146308711534,"[249.49985628316063, 0.0, 0.0]",7.8091180503362025,27
21,5,-68.1896551724138,2021-04-24 06:31:23.976000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 06:30:00+00:00,-0.02853276925622177,"[255.0, 41.75017653096314, 0.0]",9.144693460329465,27
21,5,-68.22186495176848,2021-04-24 06:46:25.295000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 06:45:00+00:00,-0.02807389107193635,"[255.0, 44.375172265345064, 0.0]",9.166490174083023,27
21,5,-68.38768115942028,2021-04-24 07:01:23.604000+00:00,26.713438,-80.05368,26.71332,-80.053839,2021-04-24 07:00:00+00:00,-0.025711582424786925,"[255.0, 47.000167999727, 0.0]",9.278699834822621,27
